	asker	answer
3118	14606	30948
3119	14606	25306
3120	14606	16834
3121	14606	503688
3122	14606	787530
3123	14606	155215
3124	14606	18065
3125	14606	3974
3126	344211	14768
3127	344211	3004147
3128	344211	113141
3129	344211	1023059
3130	344211	292411
3131	344211	969613
3132	344211	87427
3133	397830	3739391
3134	397830	1012506
3135	397830	7191183
3136	397830	7292741
3137	397830	4116830
3138	397830	4675394
3139	397830	3200163
3140	397830	341671
3141	397830	682134
3142	397830	1085277
3143	397830	591181
3144	397830	215380
3145	131407	91671
3146	131407	1037948
3147	131407	442496
3148	131407	13087
3149	131407	2576585
3150	131407	54746
3151	131407	1042934
3152	131407	3834843
3153	131407	2310971
3154	131407	5544119
3155	131407	83658
3156	131407	85217
3157	131407	3390116
3158	131407	3705183
3159	131407	6258467
3160	131407	5090147
3161	131407	4421039
3162	131407	2006109
3163	131407	3329836
3164	131407	5642196
3165	131407	804572
3166	131407	2481581
3167	131407	770753
3168	131407	329367
3169	131407	1537274
3170	131407	1664554
3171	131407	1504858
3172	131407	1655625
3173	131407	299572
3174	131407	131688
3175	231216	5602056
3176	231216	1820089
3177	231216	6548373
3178	231216	215534
3179	231216	463785
3180	166251	781
3181	166251	48684
3182	166251	80425
3183	166251	1117983
3184	166251	3569208
3185	166251	797308
3186	166251	14065
3187	166251	340760
3188	166251	458501
3189	166251	362536
3190	121	91
3191	121	1551
3192	121	4918
3193	121	39321
3194	121	17174
3195	121	15541
3196	121	141172
3197	121	267
3198	121	3153
3199	121	23771
3200	121	38206
3201	121	1869
3202	121	287824
3203	121	595005
3204	121	1121091
3205	121	538435
3206	121	16881
3207	121	925308
3208	121	54305
3209	121	108064
3210	121	413794
3211	121	35
3212	121	299787
3213	121	3602
3214	121	264747
3215	121	11163
3216	121	72456
3217	121	24245
3218	121	3709
3219	121	1242
3220	121	521
3221	121	419
3222	121	826568
3223	121	436341
3224	121	4991132
3225	121	642282
3226	121	687466
3227	121	213725
3228	121	198152
3229	121	1600
3230	2011	5802
3231	2011	1107
3232	2011	76
3233	2011	18419
3234	2011	244658
3235	2011	671699
3236	2011	19799
3237	2011	2148
3238	2011	2305
3239	2011	2213
3240	2011	512
3241	2011	1538
3242	129001	23354
3243	129001	33708
3244	129001	1181535
3245	129001	3612232
3246	129001	6395203
3247	129001	254478
3248	129001	758281
3249	129001	236167
3250	129001	154513
3251	129001	15880
3252	55900	460084
3253	55900	909122
3254	55900	64262
3255	55900	572707
3256	55900	1186073
3257	55900	3373795
3258	55900	6636177
3259	55900	4551041
3260	55900	4516985
3261	55900	367320
3262	55900	562581
3263	55900	11241
3264	55900	91368
3265	23372	661933
3266	23372	23283
3267	23372	1037948
3268	23372	18097
3269	23372	1418484
3270	23372	152580
3271	23372	435733
3272	23372	11574
3273	23372	22517
3274	23372	16379
3275	23372	2673770
3276	23372	9530
3277	136141	531679
3278	136141	10552881
3279	136141	7710456
3280	136141	498341
3281	136141	24267
3282	136141	2802087
3283	136141	173938
3284	136141	153982
3285	136141	2633276
3286	136141	9833
3287	136141	323582
3288	5274	24874
3289	5274	23372
3290	5274	661933
3291	5274	23354
3292	5274	2250792
3293	5274	3739391
3294	5274	4423545
3295	5274	7517371
3296	5274	1496062
3297	5274	637142
3298	5274	984378
3299	5274	1762932
3300	5274	1072452
3301	5274	23117
3302	5274	14946
3303	5142	184528
3304	5142	1212017
3305	5142	9536
3306	5142	6669688
3307	5142	1639347
3308	5142	42005
3309	5142	3374491
3310	5142	5093432
3311	5142	3195974
3312	5142	3990682
3313	5142	857848
3314	5142	4141167
3315	5142	2012895
3316	5142	740362
3317	5142	207291
3318	5142	58146
3319	5142	1031569
3320	5142	905439
3321	5142	334850
3322	5142	501004
3323	5142	1195253
3324	5142	959668
3325	5142	663045
3326	5142	123706
3327	5142	8997
3328	5142	41360
3329	5142	3978
3330	5142	6482
3331	70942	44389
3332	70942	16940
3333	70942	3312
3334	70942	267
3335	70942	31158
3336	70942	79439
3337	70942	251267
3338	70942	173397
3339	70942	3937190
3340	70942	94169
3341	70942	2947
3342	70942	108658
3343	70942	1442225
3344	70942	954407
3345	70942	1885
3346	70942	637493
3347	70942	63713
3348	70942	6062
3349	70942	30861
3350	601179	57132
3351	601179	711061
3352	601179	23354
3353	601179	4228458
3354	601179	863651
3355	601179	304832
3356	601179	852813
3357	601179	579860
3358	601179	204699
3359	601179	7808175
3360	601179	1077814
3361	601179	363437
3362	72858	480700
3363	72858	23283
3364	72858	19635
3365	72858	44056
3366	72858	1045881
3367	72858	335478
3368	72858	88558
3369	72858	637142
3370	72858	4666587
3371	72858	2505186
3372	72858	2759057
3373	72858	36687
3374	72858	215336
3375	72858	73753
3376	3820	1559
3377	3820	18658
3378	3820	11388
3379	3820	1196
3380	3820	15541
3381	3820	24315
3382	3820	5314
3383	3820	42
3384	3820	8384
3385	3820	381801
3386	3820	13797
3387	3820	1021134
3388	3820	394007
3389	3820	18784
3390	3820	734
3391	3820	37899
3392	3820	11835
3393	3820	13376
3394	3820	2136632
3395	101642	1509764
3396	101642	362634
3397	101642	117215
3398	101642	6427978
3399	101642	3998442
3400	101642	1242664
3401	150485	1559
3402	150485	2408978
3403	150485	1037948
3404	150485	3551086
3405	150485	912545
3406	150485	8836354
3407	150485	143944
3408	150485	51007
3409	150485	4954249
3410	150485	3376674
3411	150485	2324386
3412	150485	1583649
3413	150485	64334
3414	150485	2508099
3415	150485	128506
3416	150485	691766
3417	150485	592301
3418	150485	580745
3419	150485	1202856
3420	150485	1469014
3421	54420	3834
3422	54420	116923
3423	54420	496825
3424	54420	474840
3425	54420	304201
3426	54420	307280
3427	54420	45382
3428	54420	162729
3429	54420	204699
3430	48729	3820
3431	48729	3603
3432	48729	315935
3433	48729	336607
3434	459	22656
3435	459	11410
3436	459	1659
3437	459	3957
3438	459	23234
3439	459	1440294
3440	459	593702
3441	459	1187616
3442	459	29805
3443	459	24909
3444	459	13433
3445	459	775
3446	459	257
3447	69809	22656
3448	69809	11635
3449	69809	47161
3450	69809	3360759
3451	69809	9833095
3452	69809	801189
3453	69809	1937249
3454	69809	253513
3455	69809	696056
3456	69809	588177
3457	69809	8877
3458	69809	316299
3459	69809	166131
3460	69809	15766
3461	69809	169124
3462	69809	3785
3463	7297	1695
3464	7297	6508
3465	7297	253938
3466	7297	382515
3467	7297	1396511
3468	7297	7571526
3469	7297	690767
3470	7297	2766725
3471	7297	6605414
3472	7297	301257
3473	7297	95573
3474	7297	720423
3475	7297	567562
3476	7297	11387
3477	7297	682408
3478	7297	286592
3479	180430	23354
3480	180430	33708
3481	180430	69083
3482	180430	142847
3483	180430	5199266
3484	180430	6887468
3485	180430	4230970
3486	180430	3469332
3487	180430	1077050
3488	55074	88656
3489	55074	445517
3490	55074	41111
3491	55074	555242
3492	76217	107409
3493	76217	1512
3494	76217	988950
3495	76217	6090828
3496	76217	1036728
3497	76217	25758
3498	76217	33518
3499	76217	4140832
3500	76217	3196373
3501	76217	3583192
3502	76217	46926
3503	76217	364001
3504	76217	464250
3505	6461	22656
3506	6461	16082
3507	6461	1509764
3508	6461	97572
3509	6461	40516
3510	6461	16391
3511	6461	38206
3512	6461	2211125
3513	6461	795158
3514	6461	18771
3515	6461	437946
3516	6461	305818
3517	6461	21699
3518	6461	206367
3519	6461	93963
3520	6461	19006
3521	6461	27214
3522	6461	3193
3523	6461	61164
3524	6461	42749
3525	6461	47544
3526	6461	2808
3527	6461	45943
3528	6461	23175
3529	6461	9345
3530	6461	24867
3531	6461	22360
3532	6461	43649
3533	303685	11635
3534	303685	5718868
3535	303685	793036
3536	303685	2597991
3537	303685	4550962
3538	303685	7385487
3539	303685	2942659
3540	303685	663246
3541	303685	3651622
3542	303685	4561177
3543	303685	965738
3544	303685	661109
3545	303685	2385108
3546	303685	2697556
3547	303685	1432407
3548	303685	5165273
3549	303685	4744390
3550	303685	4389887
3551	303685	384478
3552	303685	268066
3553	185854	5369
3554	185854	1299950
3555	185854	1221410
3556	185854	112950
3557	185854	138305
3558	185854	217603
3559	185854	107642
3560	185854	126014
3561	126015	1248177
3562	126015	280693
3563	126015	8971820
3564	126015	1794167
3565	126015	1630808
3566	126015	1174626
3567	13791	1
3568	13791	1551
3569	13791	1632
3570	13791	4035
3571	13791	39289
3572	13791	9922
3573	13791	1659
3574	13791	1695
3575	13791	332
3576	13791	44056
3577	13791	11635
3578	13791	15572
3579	13791	4593
3580	13791	3957
3581	13791	58678
3582	13791	12484
3583	13791	84088
3584	13791	283016
3585	13791	208659
3586	13791	46281
3587	13791	41410
3588	13791	14753
3589	13791	7215
3590	13791	7965
3591	13791	18552
3592	13791	131431
3593	13791	174553
3594	13791	72312
3595	13791	409119
3596	13791	282901
3597	13791	455900
3598	13791	804702
3599	13791	848872
3600	13791	370103
3601	13791	1263272
3602	13791	18194
3603	13791	57883
3604	13791	215600
3605	13791	88066
3606	13791	67249
3607	13791	239663
3608	13791	12726
3609	13791	18506
3610	13791	3569
3611	13791	11292
3612	13791	291379
3613	13791	424952
3614	13791	4055
3615	13791	137001
3616	13791	294431
3617	13791	48940
3618	13791	348785
3619	13791	18631
3620	13791	138304
3621	13791	185908
3622	13791	63804
3623	13791	233
3624	13791	100835
3625	13791	18505
3626	13791	1701
3627	13791	32050
3628	13791	5007
3629	13791	1311500
3630	13791	8507
3631	13791	6845
3632	13791	14484
3633	13791	17787
3634	13791	16070
3635	13791	11361
3636	13791	21404
3637	13791	18426
3638	13791	15152
3639	13791	6091
3640	13791	36269
3641	13791	224
3642	13791	4965
3643	13791	4504
3644	13791	15004
3645	13791	25731
3646	13791	33823
3647	13791	9611
3648	13791	10624
3649	13791	18269
3650	13791	43294
3651	13791	18482
3652	13791	7561
3653	13791	74497
3654	13791	10853
3655	13791	18009
3656	13791	19169
3657	13791	18822
3658	13791	70863
3659	13791	18471
3660	13791	46483
3661	13791	11907
3662	13791	1865
3663	2470	23893
3664	2470	41956
3665	2470	155077
3666	2470	1037948
3667	2470	1031340
3668	2470	2424
3669	2470	10612853
3670	2470	7621666
3671	2470	7024019
3672	2470	3061212
3673	2470	3512661
3674	2470	3416222
3675	2470	2298661
3676	2470	11808
3677	2470	2199074
3678	2470	2029962
3679	2470	1758886
3680	2470	1751967
3681	2470	451211
3682	2470	490500
3683	2470	1099337
3684	2470	1309151
3685	2470	182888
3686	2470	516492
3687	2470	246473
3688	1796	23354
3689	1796	794594
3690	1796	89299
3691	1796	351151
3692	1796	3146
3693	75500	23354
3694	75500	8736977
3695	75500	1318431
3696	75500	1233840
3697	75500	89075
3698	75500	95589
3699	75500	111866
3700	5648	33708
3701	5648	13279
3702	5648	419
3703	5648	9057242
3704	5648	5134418
3705	5648	22114
3706	5648	26160
3707	5648	40410
3708	4653	832
3709	4653	6276
3710	4653	1068959
3711	4653	3952153
3712	4653	161554
3713	4653	2940450
3714	4653	4337
3715	4653	3566
3716	4653	1911312
3717	4653	754571
3718	4653	510199
3719	4653	44247
3720	4653	37971
3721	4653	3546
3722	4653	6065
3723	20409	53771
3724	20409	38206
3725	20409	2296968
3726	20409	9865986
3727	20409	1877143
3728	20409	167251
3729	469652	29407
3730	469652	10255741
3731	469652	1663332
3732	469652	9163169
3733	469652	6516609
3734	469652	4940392
3735	469652	4847565
3736	469652	2963961
3737	469652	2211290
3738	469652	826568
3739	469652	3141962
3740	469652	1966824
3741	469652	3270379
3742	469652	993712
3743	469652	463967
3744	469652	437054
3745	469652	281177
3746	33015	22656
3747	33015	65358
3748	33015	39923
3749	33015	23354
3750	33015	44532
3751	33015	22506
3752	33015	38206
3753	33015	10115847
3754	33015	48910
3755	33015	385907
3756	33015	5706467
3757	33015	1145224
3758	33015	5409
3759	33015	4192823
3760	33015	1004665
3761	33015	798727
3762	33015	3114605
3763	33015	29639
3764	33015	294022
3765	33015	24468
3766	33015	175421
3767	33015	21433
3768	33015	111495
3769	33015	166896
3770	33015	53328
3771	33015	211048
3772	33015	213064
3773	33015	1572436
3774	33015	18255
3775	33015	52201
3776	33015	52239
3777	33015	46316
3778	33015	17360
3779	33015	29900
3780	33015	55377
3781	33015	893
3782	33015	35064
3783	33015	2084
3784	33015	44852
3785	139322	24874
3786	139322	98713
3787	139322	596688
3788	139322	601990
3789	139322	350916
3790	139322	1416921
3791	139322	1194473
3792	139322	1925078
3793	139322	77040
3794	144636	24874
3795	144636	107409
3796	144636	3968594
3797	144636	2117013
3798	144636	6136178
3799	144636	2884831
3800	144636	2218668
3801	144636	3265146
3802	144636	1236990
3803	144636	241184
3804	54250	23354
3805	54250	2016162
3806	54250	4683257
3807	54250	648499
3808	54250	2855567
3809	54250	7997827
3810	54250	3856186
3811	54250	6066407
3812	54250	355257
3813	54250	2854001
3814	54250	75658
3815	54250	375192
3816	54250	1207041
3817	54250	1385264
3818	54250	1771199
3819	54250	385893
3820	985895	17034
3821	985895	88656
3822	985895	841108
3823	985895	808655
3824	985895	570767
3825	203948	22656
3826	203948	1347008
3827	203948	411428
3828	203948	5760233
3829	203948	25868
3830	203948	3010441
3831	2018	1965
3832	2018	1432
3833	2018	1219
3834	2018	750347
3835	2018	5
3836	2018	365411
3837	2018	16929
3838	2018	78561
3839	2018	9172
3840	2018	29746
3841	2018	3798
3842	2018	156
3843	2018	2179
3844	2018	922
3845	2018	1975282
3846	57986	34824
3847	57986	4965
3848	57986	1114875
3849	57986	180090
3850	57986	2847
3851	57986	36984
3852	57986	12748
3853	57986	98654
3854	57986	2915
3855	57986	66058
3856	57986	5381
3857	57986	72123
3858	57986	168859
3859	57986	81251
3860	57986	6101
3861	57986	42229
3862	57986	85306
3863	57986	197492
3864	57986	108915
3865	57986	13897
3866	50312	392
3867	50312	1331672
3868	50312	293099
3869	50312	212746
3870	50312	3322878
3871	50312	216440
3872	50312	68725
3873	50312	145976
3874	50312	413032
3875	50312	738895
3876	50312	533505
3877	50312	15825
3878	99897	4490
3879	99897	284795
3880	99897	13087
3881	99897	1396511
3882	99897	1071338
3883	99897	8757706
3884	99897	5952096
3885	99897	161183
3886	99897	635809
3887	99897	242897
3888	99897	47401
3889	99897	45
3890	99897	56740
3891	472698	22656
3892	472698	107409
3893	472698	88656
3894	472698	1639030
3895	472698	1844247
3896	472698	2668869
3897	472698	754959
3898	472698	1430599
3899	22621	212746
3900	22621	383129
3901	22621	2430943
3902	22621	3587698
3903	22621	4776259
3904	22621	721594
3905	22621	383512
3906	22621	116328
3907	22621	109392
3908	22621	900
3909	22621	42471
3910	22621	539729
3911	22621	53158
3912	22621	552591
3913	22621	159726
3914	22621	5152
3915	88637	22656
3916	88637	117069
3917	88637	23354
3918	88637	69083
3919	88637	12748
3920	88637	76859
3921	88637	2760650
3922	88637	3293761
3923	88637	2732361
3924	88637	3181462
3925	88637	3698437
3926	88637	118130
3927	88637	3960896
3928	88637	67819
3929	88637	1105889
3930	88637	263106
3931	88637	113570
3932	88637	62248
3933	88637	126225
3934	88637	64767
3935	88637	114163
3936	88637	12452
3937	753341	34397
3938	753341	1845672
3939	753341	7419027
3940	753341	446279
3941	753341	5835002
3942	753341	6399052
3943	753341	799586
3944	753341	606568
3945	753341	1178267
3946	753341	4510253
3947	753341	176029
3948	8223	17847
3949	8223	20686
3950	8223	1704458
3951	8223	836723
3952	8223	5328150
3953	8223	2736798
3954	8223	1174169
3955	8223	441
3956	8223	12943
3957	8223	19990
3958	536	5645
3959	536	990170
3960	536	20625
3961	536	6920
3962	536	355485
3963	536	2310482
3964	536	2594972
3965	536	5092574
3966	536	3027266
3967	536	4342563
3968	536	2820702
3969	536	64257
3970	536	207949
3971	536	1278235
3972	2078	372
3973	2078	615
3974	2078	1367159
3975	2078	126537
3976	2078	465292
3977	2078	105028
3978	2078	4066629
3979	2078	1464539
3980	2078	46039
3981	2078	2487347
3982	2078	6055037
3983	2078	448292
3984	2078	1477388
3985	2078	2669005
3986	2078	1633723
3987	2078	1157412
3988	2078	1436738
3989	2078	412036
3990	2078	176728
3991	735864	611628
3992	735864	105084
3993	735864	83171
3994	735864	1160036
3995	735864	340045
3996	735864	127084
3997	8741	1955203
3998	8741	1684037
3999	8741	2383688
4000	8741	3082155
4001	8741	98814
4002	8741	2868077
4003	8741	2871563
4004	8741	691660
4005	8741	855859
4006	8741	2675101
4007	8741	3578181
4008	8741	3084092
4009	8741	1568232
4010	8741	563309
4011	8741	3142593
4012	8741	1084886
4013	80535	67
4014	80535	8008792
4015	80535	1540415
4016	80535	95976
4017	80535	1188513
4018	80535	6788869
4019	80535	13227
4020	80535	5169815
4021	80535	3902302
4022	80535	964576
4023	80535	3857
4024	631733	591656
4025	631733	5736534
4026	631733	3994482
4027	631733	8543792
4028	631733	1681554
4029	631733	428051
4030	197878	15861
4031	197878	1583
4032	197878	363751
4033	197878	176877
4034	197878	131688
4035	197878	45914
4036	197878	2871909
4037	197878	998538
4038	197878	60724
4039	39321	22656
4040	39321	661933
4041	39321	52039
4042	39321	27423
4043	39321	23354
4044	39321	33708
4045	39321	23771
4046	39321	113570
4047	39321	1295523
4048	39321	113934
4049	39321	36702
4050	60002	23354
4051	60002	26160
4052	60002	3857
4053	60002	3118437
4054	60002	5852534
4055	60002	2063547
4056	60002	3679106
4057	60002	103800
4058	60002	1081897
4059	60002	55141
4060	650148	22656
4061	650148	506147
4062	650148	113141
4063	650148	2513121
4064	23893	5274
4065	23893	3043
4066	23893	27423
4067	23893	14033
4068	23893	1727
4069	23893	452845
4070	23893	3320
4071	23893	8216382
4072	23893	739240
4073	23893	1496074
4074	23893	260127
4075	23893	1155881
4076	23893	723253
4077	23893	155223
4078	23893	86473
4079	23893	2729
4080	23893	13051
4081	141490	9536
4082	141490	61974
4083	141490	38206
4084	141490	11361
4085	141490	8790260
4086	141490	108796
4087	141490	503688
4088	141490	71689
4089	141490	3614
4090	141490	138578
4091	141490	2133
4092	162040	22656
4093	162040	416926
4094	162040	2671536
4095	162040	98607
4096	162040	2875612
4097	162040	2396350
4098	162040	70386
4099	162040	1862
4100	44952	34397
4101	44952	697862
4102	44952	133910
4103	44952	165309
4104	44952	434437
4105	44952	238753
4106	44952	642532
4107	441343	2830315
4108	441343	403671
4109	441343	2004144
4110	441343	145173
4111	441343	2661158
4112	441343	615424
4113	441343	1413634
4114	441343	2002195
4115	441343	189950
4116	441343	10655994
4117	441343	5834626
4118	441343	2998305
4119	441343	556009
4120	441343	220005
4121	441343	5536585
4122	441343	172074
4123	441343	41604
4124	441343	2367402
4125	441343	2066246
4126	441343	7266494
4127	441343	49241
4128	441343	425652
4129	441343	2811530
4130	441343	3467327
4131	441343	589577
4132	441343	347374
4133	441343	4636336
4134	441343	487226
4135	441343	3228894
4136	441343	1912612
4137	441343	1931848
4138	441343	1449534
4139	441343	1354113
4140	441343	145645
4141	441343	893696
4142	441343	323924
4143	62085	8954
4144	62085	1441
4145	62085	419
4146	62085	1967
4147	62085	10150814
4148	62085	2431947
4149	62085	75170
4150	62085	56959
4151	20553	29407
4152	20553	356218
4153	20553	1091955
4154	20553	6616920
4155	20553	1487529
4156	20553	3105093
4157	20553	50660
4158	20553	143095
4159	735446	17034
4160	735446	8405618
4161	735446	391693
4162	735446	4981637
4163	735446	2320176
4164	735446	1800992
4165	735446	266143
4166	735446	1541224
4167	735446	2833802
4168	735446	486867
4169	21155	3043
4170	21155	1069995
4171	21155	5645
4172	21155	22399
4173	21155	616187
4174	21155	5682
4175	21155	325874
4176	21155	365611
4177	21155	3964020
4178	21155	738665
4179	21155	1028230
4180	21155	23393
4181	21155	131818
4182	21155	40645
4183	21155	30833
4184	39923	17034
4185	39923	3153
4186	39923	307508
4187	91607	18821
4188	91607	2375
4189	91607	258721
4190	91607	912411
4191	91607	1452381
4192	91607	1355666
4193	91607	3680192
4194	91607	187279
4195	91607	975019
4196	91607	2464815
4197	91607	1558269
4198	91607	543538
4199	91607	1549918
4200	91607	1904322
4201	91607	222617
4202	91607	1552566
4203	91607	8426
4204	260107	984780
4205	260107	1002613
4206	260107	1035174
4207	260107	1641556
4208	260107	3898779
4209	260107	233810
4210	260107	1159244
4211	260107	932
4212	260107	27457
4213	469708	34397
4214	469708	263693
4215	469708	3453898
4216	469708	5698531
4217	97855	138304
4218	97855	5328150
4219	97855	9394713
4220	97855	1194908
4221	97855	56739
4222	97855	2654100
4223	97855	3705391
4224	97855	3704530
4225	97855	2298685
4226	97855	88470
4227	39289	1828879
4228	39289	615
4229	39289	71515
4230	39289	3949341
4231	39289	406592
4232	39289	3174804
4233	39289	1756960
4234	39289	103166
4235	39289	58263
4236	196526	23354
4237	196526	12379
4238	196526	914284
4239	196526	492482
4240	196526	8011544
4241	196526	4295234
4242	196526	1380710
4243	196526	841467
4244	196526	1197539
4245	196526	848419
4246	174735	263693
4247	174735	1399272
4248	174735	3526038
4249	174735	563603
4250	174735	6110389
4251	174735	1318472
4252	327528	11492
4253	327528	20336
4254	327528	158779
4255	327528	338497
4256	327528	77914
4257	327528	867483
4258	327528	133476
4259	327528	332960
4260	327528	139553
4261	327528	129404
4262	327528	64096
4263	11333	22656
4264	11333	65358
4265	11333	73794
4266	11333	455874
4267	11333	376495
4268	11333	3797
4269	11333	23283
4270	11333	82187
4271	11333	1045881
4272	11333	58768
4273	11333	1854557
4274	11333	14753
4275	11333	15139
4276	11333	3180664
4277	11333	5858238
4278	11333	42119
4279	11333	3594092
4280	11333	842701
4281	11333	2343636
4282	11333	3862615
4283	11333	2668545
4284	11333	8211014
4285	11333	7612816
4286	11333	16487
4287	11333	6400617
4288	11333	2118500
4289	11333	591097
4290	11333	3261791
4291	11333	1441126
4292	11333	50776
4293	11333	224124
4294	11333	1511
4295	11333	70417
4296	11333	56778
4297	11333	6685431
4298	11333	150187
4299	11333	4386189
4300	11333	6382003
4301	11333	63751
4302	11333	44086
4303	11333	1471935
4304	40322	965382
4305	40322	3850405
4306	40322	6537098
4307	40322	170966
4308	40322	8037
4309	40322	22448
4310	40322	3584487
4311	40322	876814
4312	40322	1810774
4313	40322	2191777
4314	40322	886319
4315	40322	1151741
4316	40322	1030732
4317	40322	361299
4318	40322	94278
4319	40322	234157
4320	40322	40352
4321	40322	19032
4322	40322	36457
4323	781	1796
4324	781	1559
4325	781	2547
4326	781	363751
4327	781	1829163
4328	781	1866183
4329	781	3953654
4330	781	769570
4331	781	961333
4332	781	13593
4333	781	1591
4334	781	3323
4335	781	4591
4336	31474	44952
4337	31474	34397
4338	31474	63756
4339	31474	83658
4340	31474	45914
4341	31474	6908525
4342	31474	108044
4343	31474	1141270
4344	31474	93652
4345	31474	32632
4346	31474	28149
4347	31474	97385
4348	31474	82208
4349	31474	25571
4350	31474	159937
4351	380	19490
4352	380	33015
4353	380	55351
4354	380	1965
4355	380	1659
4356	380	5640
4357	380	15541
4358	380	63756
4359	380	57477
4360	380	5469
4361	380	140392
4362	380	64262
4363	380	4979
4364	380	46281
4365	380	313353
4366	380	4830
4367	380	70182
4368	380	73948
4369	380	52529
4370	380	6130
4371	380	541678
4372	380	1943
4373	380	2443
4374	380	168464
4375	380	69039
4376	380	80268
4377	380	301130
4378	380	1940
4379	380	222328
4380	380	131785
4381	380	211378
4382	380	6380
4383	380	90657
4384	380	48175
4385	380	7831
4386	380	1786
4387	380	10141
4388	380	20946
4389	380	5487
4390	380	5642
4391	380	3263
4392	380	5433
4393	656639	1016343
4394	656639	4423545
4395	656639	464250
4396	656639	112636
4397	656639	1008007
4398	656639	316644
4399	656639	2536267
4400	656639	8906071
4401	656639	1760421
4402	656639	299363
4403	656639	1838481
4404	656639	7486070
4405	656639	6068380
4406	656639	5815123
4407	656639	246622
4408	656639	249548
4409	656639	80066
4410	656639	449906
4411	656639	53788
4412	11492	2338477
4413	11492	15541
4414	11492	9611
4415	11492	89706
4416	11492	4448353
4417	11492	4199351
4418	11492	11558
4419	11492	829321
4420	11492	4516689
4421	11492	1432278
4422	11492	627042
4423	11492	426337
4424	11492	5390
4425	11492	2132213
4426	11492	57728
4427	11492	74296
4428	11492	326246
4429	11492	41321
4430	11492	6899
4431	11492	5895
4432	9922	24874
4433	9922	327528
4434	9922	10722
4435	9922	12133764
4436	9922	2722284
4437	9922	654199
4438	9922	54026
4439	9922	3018
4440	9922	67617
4441	9922	25767
4442	9922	21828
4443	938668	40521
4444	938668	1158844
4445	2354	550975
4446	2354	1611834
4447	2354	742402
4448	2354	59301
4449	2354	3200163
4450	2354	1271142
4451	2354	8513185
4452	2354	1222403
4453	2354	53808
4454	2354	978156
4455	2354	2458900
4456	2354	769465
4457	2354	2444505
4458	2354	2014745
4459	2354	666142
4460	2354	1403723
4461	2354	1175698
4462	2354	836982
4463	2354	2363
4464	2354	1086241
4465	2354	1350938
4466	2354	581836
4467	2354	107694
4468	3205	5640
4469	3205	138578
4470	3205	98491
4471	3205	6192931
4472	3205	1065
4473	3205	1309889
4474	3205	77724
4475	3205	201208
4476	3205	241986
4477	200172	1659719
4478	200172	14357
4479	200172	4396245
4480	200172	471499
4481	200172	2320464
4482	200172	7080663
4483	200172	2822307
4484	200172	501481
4485	200172	5184602
4486	200172	1902782
4487	200172	1315444
4488	200172	1205339
4489	200172	5808974
4490	200172	1197131
4491	200172	20670
4492	200172	2203520
4493	200172	2213729
4494	200172	575721
4495	200172	1080742
4496	200172	257337
4497	200172	1399262
4498	200172	1970826
4499	200172	2114060
4500	200172	1190114
4501	200172	314488
4502	200172	454406
4503	200172	399037
4504	21679	403671
4505	21679	2505186
4506	21679	210916
4507	21679	1916285
4508	21679	4675936
4509	21679	3061428
4510	21679	318317
4511	21679	3472484
4512	21679	567169
4513	21679	914382
4514	21679	461128
4515	21679	352275
4516	21679	8562
4517	21679	5427
4518	1559	740362
4519	1559	876060
4520	1559	379916
4521	1559	1643414
4522	1559	849865
4523	1559	41422
4524	1559	2728374
4525	1559	1345946
4526	1559	338291
4527	1559	372426
4528	1559	17028
4529	1559	294393
4530	1232138	1427166
4531	1232138	3125553
4532	1232138	342669
4533	1232138	5027815
4534	1232138	966489
4535	1232138	599617
4536	1232138	571563
4537	1232138	1301389
4538	127880	19299
4539	127880	20335
4540	127880	622391
4541	226897	661933
4542	226897	82187
4543	226897	98713
4544	226897	283676
4545	226897	105570
4546	226897	1539001
4547	226897	3922701
4548	226897	1670375
4549	226897	10000577
4550	226897	305237
4551	226897	8978299
4552	226897	7071554
4553	226897	6755471
4554	226897	5639848
4555	226897	318600
4556	226897	210102
4557	226897	59111
4558	226897	20683
4559	284544	55847
4560	284544	2134745
4561	284544	3885063
4562	284544	2507302
4563	284544	406732
4564	284544	40650
4565	185824	1111088
4566	185824	3496060
4567	185824	67392
4568	185824	115098
4569	18709	22656
4570	18709	781
4571	18709	792713
4572	18709	4244
4573	18709	18579
4574	18709	16800
4575	18709	28120
4576	18709	10174
4577	121366	37055
4578	121366	13087
4579	121366	10750551
4580	121366	984937
4581	121366	158475
4582	121366	5883
4583	121366	205351
4584	389500	44389
4585	389500	23354
4586	389500	10800579
4587	389500	382011
4588	389500	2921691
4589	389500	3450615
4590	389500	1640362
4591	389500	531043
4592	389500	2856444
4593	389500	4589835
4594	141579	13627
4595	141579	7994269
4596	141579	10895640
4597	141579	1677209
4598	141579	2333390
4599	141579	4086
4600	141579	7199362
4601	141579	4422856
4602	141579	390330
4603	5302	781
4604	5302	2721611
4605	5302	3153
4606	5302	13103
4607	5302	18255
4608	5302	147511
4609	5302	1181624
4610	5302	3830433
4611	5302	2784280
4612	5302	11829
4613	5302	5797641
4614	5302	5318793
4615	5302	4802043
4616	5302	961113
4617	5302	65569
4618	5302	1533
4619	5302	10862
4620	72453	65358
4621	72453	12707
4622	72453	82187
4623	72453	80434
4624	72453	3440800
4625	72453	1418924
4626	72453	3776639
4627	72453	1033484
4628	72453	2711454
4629	72453	1003406
4630	200322	86296
4631	200322	2297437
4632	200322	2767629
4633	200322	1117119
